label,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
H,0.0,0.0,0.0,0.04385384917259216,-0.28185567259788513,-0.05422128736972809,0.16350464522838593,-0.5263252258300781,-0.14435112476348877,0.3326151669025421,-0.5928385257720947,-0.23483413457870483,0.47625571489334106,-0.5775678157806396,-0.3244623839855194,0.07306649535894394,-0.7555589079856873,-0.22406214475631714,0.40487754344940186,-0.8008881211280823,-0.35565343499183655,0.5977069139480591,-0.7361684441566467,-0.44898030161857605,0.7413504719734192,-0.6711181402206421,-0.5129557847976685,0.05938049405813217,-0.573259711265564,-0.2648656666278839,0.4289967119693756,-0.5626578330993652,-0.39945489168167114,0.6398894786834717,-0.5305777788162231,-0.4543920159339905,0.7907865643501282,-0.513654887676239,-0.49792543053627014,0.07959777116775513,-0.3693695068359375,-0.3025827705860138,0.43126848340034485,-0.34620556235313416,-0.3910529613494873,0.39404532313346863,-0.24587944149971008,-0.36670881509780884,0.3134860098361969,-0.19305157661437988,-0.3522395193576813,0.12884104251861572,-0.17421972751617432,-0.34906506538391113,0.3993149697780609,-0.19184079766273499,-0.3948509097099304,0.3605850040912628,-0.1316942274570465,-0.36250731348991394,0.28338998556137085,-0.10611184686422348,-0.3398638963699341
H,0.0,0.0,0.0,0.03353198245167732,-0.3343019485473633,-0.036641620099544525,0.15973328053951263,-0.582682192325592,-0.11861800402402878,0.3515077531337738,-0.616561770439148,-0.19355767965316772,0.5292856693267822,-0.5048911571502686,-0.26703697443008423,0.11633584648370743,-0.7228354811668396,-0.2346743643283844,0.47057586908340454,-0.7284866571426392,-0.33106642961502075,0.6605831384658813,-0.6755961179733276,-0.38241884112358093,0.7948523163795471,-0.6068029403686523,-0.41312164068222046,0.11634781956672668,-0.5135930180549622,-0.26434460282325745,0.5096450448036194,-0.4880532920360565,-0.3514053523540497,0.7239238023757935,-0.47689878940582275,-0.3644287884235382,0.8771480917930603,-0.4575129747390747,-0.3768904209136963,0.15001848340034485,-0.29867246747016907,-0.28666505217552185,0.5189936757087708,-0.2843573987483978,-0.3355386555194855,0.6756030321121216,-0.3134744465351105,-0.31391456723213196,0.7776734828948975,-0.3277559280395508,-0.3012210726737976,0.21280251443386078,-0.10110151767730713,-0.31347301602363586,0.492524117231369,-0.13149504363536835,-0.32317015528678894,0.5879321098327637,-0.1824512928724289,-0.29092589020729065,0.648906946182251,-0.23055273294448853,-0.26983898878097534
H,0.0,0.0,0.0,0.039695821702480316,-0.30728471279144287,-0.026931237429380417,0.18702679872512817,-0.5517033934593201,-0.09599744528532028,0.3810136318206787,-0.6231157779693604,-0.164481520652771,0.5384083986282349,-0.5976980328559875,-0.2299288511276245,0.15291471779346466,-0.7153535485267639,-0.2048029601573944,0.4938097894191742,-0.7463954091072083,-0.3020249009132385,0.6701798439025879,-0.6766170263290405,-0.3634432256221771,0.7944372296333313,-0.6073463559150696,-0.4027039706707001,0.17195652425289154,-0.5080646872520447,-0.24132554233074188,0.5346239805221558,-0.5328850746154785,-0.33692800998687744,0.720365047454834,-0.4968429207801819,-0.36533376574516296,0.8470991253852844,-0.4507068395614624,-0.3884343206882477,0.21420705318450928,-0.28864938020706177,-0.267996221780777,0.5264443159103394,-0.327102392911911,-0.3178578019142151,0.4584670066833496,-0.30151864886283875,-0.2732796370983124,0.36366841197013855,-0.2775854170322418,-0.24421696364879608,0.27441099286079407,-0.08534975349903107,-0.29963892698287964,0.4960482120513916,-0.17721210420131683,-0.3141278326511383,0.43340352177619934,-0.17512130737304688,-0.2617325484752655,0.349571168422699,-0.16279172897338867,-0.2224842607975006
H,0.0,0.0,0.0,0.029991768300533295,-0.315777450799942,-0.04504448547959328,0.1757681667804718,-0.5633633732795715,-0.12803727388381958,0.3808892071247101,-0.6114036440849304,-0.20584635436534882,0.5369981527328491,-0.562055230140686,-0.2793259918689728,0.14682717621326447,-0.7116865515708923,-0.2448997050523758,0.49760541319847107,-0.755023717880249,-0.34242773056030273,0.6720836162567139,-0.6785633563995361,-0.3967423141002655,0.7918341755867004,-0.6107361316680908,-0.4314899146556854,0.16286185383796692,-0.4984922409057617,-0.2730526626110077,0.5375528335571289,-0.5286230444908142,-0.3695102035999298,0.7253379225730896,-0.4992854595184326,-0.3900411128997803,0.8481600880622864,-0.4605894982814789,-0.41015127301216125,0.20416848361492157,-0.285868376493454,-0.2913835942745209,0.5187169909477234,-0.32448405027389526,-0.3367062211036682,0.45438459515571594,-0.302752286195755,-0.2903803884983063,0.3572516441345215,-0.27966606616973877,-0.26449257135391235,0.26754385232925415,-0.08916094154119492,-0.31660738587379456,0.4869924783706665,-0.17599304020404816,-0.32869040966033936,0.4182584583759308,-0.17446383833885193,-0.2791866064071655,0.3244495391845703,-0.1660452038049698,-0.24517293274402618
H,0.0,0.0,0.0,0.03742356598377228,-0.3097272217273712,-0.04381712153553963,0.18816451728343964,-0.5548549294471741,-0.1265714168548584,0.3879258334636688,-0.6148537993431091,-0.20391006767749786,0.5395221710205078,-0.5786681771278381,-0.276691198348999,0.15624114871025085,-0.7069467902183533,-0.2503836452960968,0.5050264000892639,-0.7498902082443237,-0.34842780232429504,0.6774336695671082,-0.6703940629959106,-0.4009111225605011,0.797653317451477,-0.6031161546707153,-0.43506920337677,0.1687910258769989,-0.49689021706581116,-0.27967569231987,0.5441406965255737,-0.5279485583305359,-0.37708190083503723,0.7289127707481384,-0.4907305836677551,-0.39514076709747314,0.8498117923736572,-0.44814276695251465,-0.4137842655181885,0.20927925407886505,-0.2859438955783844,-0.29879575967788696,0.5243068337440491,-0.3131415843963623,-0.3456817865371704,0.45751357078552246,-0.27779579162597656,-0.29591378569602966,0.35858047008514404,-0.2483101636171341,-0.268139123916626,0.2725525498390198,-0.08888725191354752,-0.32477787137031555,0.49109768867492676,-0.15850740671157837,-0.33817505836486816,0.4215034544467926,-0.14709505438804626,-0.2886028289794922,0.3311045169830322,-0.13544011116027832,-0.2549267113208771
H,0.0,0.0,0.0,0.03114156238734722,-0.3017171621322632,-0.054952193051576614,0.17802035808563232,-0.5439049005508423,-0.1444399505853653,0.38050758838653564,-0.5996372103691101,-0.22834151983261108,0.532561719417572,-0.5676559209823608,-0.3091580867767334,0.1501120775938034,-0.7153974175453186,-0.2543182969093323,0.495805948972702,-0.7581556439399719,-0.3627374470233917,0.6722056865692139,-0.6788296103477478,-0.42577916383743286,0.7919275760650635,-0.6106151342391968,-0.4665798842906952,0.15879452228546143,-0.5100864768028259,-0.28238558769226074,0.5330421924591064,-0.5347404479980469,-0.3932322561740875,0.7213606238365173,-0.4953690767288208,-0.42299821972846985,0.8444279432296753,-0.45084691047668457,-0.44779446721076965,0.19559070467948914,-0.30050158500671387,-0.3021076023578644,0.5146255493164062,-0.32826536893844604,-0.3620658218860626,0.4479936957359314,-0.29292577505111694,-0.321687787771225,0.35018694400787354,-0.2627581059932709,-0.29778143763542175,0.25469398498535156,-0.10342027246952057,-0.3293897211551666,0.47663208842277527,-0.17289851605892181,-0.3540494441986084,0.41038936376571655,-0.16509932279586792,-0.31125926971435547,0.32209616899490356,-0.15492504835128784,-0.2807210087776184
H,0.0,0.0,0.0,0.03818010538816452,-0.3110780715942383,-0.03479352220892906,0.1866629272699356,-0.5398641228675842,-0.11872972548007965,0.384943425655365,-0.592479944229126,-0.19993072748184204,0.5321741104125977,-0.5590655207633972,-0.27908653020858765,0.15939302742481232,-0.7168623805046082,-0.2445714920759201,0.4957996904850006,-0.7591453790664673,-0.34811487793922424,0.6674845218658447,-0.6869455575942993,-0.40612077713012695,0.7843607664108276,-0.6203048825263977,-0.4435082674026489,0.17442448437213898,-0.5110309720039368,-0.2812718152999878,0.5432566404342651,-0.5370214581489563,-0.3782665729522705,0.7221093773841858,-0.4877377152442932,-0.39668339490890503,0.8366759419441223,-0.43493273854255676,-0.41622668504714966,0.21243083477020264,-0.2967059314250946,-0.3079334497451782,0.5281814932823181,-0.31008338928222656,-0.3567037284374237,0.4787459075450897,-0.25759923458099365,-0.30864062905311584,0.3913451135158539,-0.21379967033863068,-0.2823146879673004,0.26913750171661377,-0.09329412132501602,-0.3405836522579193,0.4925113320350647,-0.14550970494747162,-0.35519012808799744,0.44071197509765625,-0.12327047437429428,-0.30626416206359863,0.3620665669441223,-0.09996038675308228,-0.27307412028312683
H,0.0,0.0,0.0,0.048343390226364136,-0.31571173667907715,-0.035596635192632675,0.2006123661994934,-0.5454605221748352,-0.12064363807439804,0.4030665457248688,-0.5936475992202759,-0.20193468034267426,0.5526448488235474,-0.5496571063995361,-0.28169187903404236,0.16423363983631134,-0.7202213406562805,-0.25173670053482056,0.5108400583267212,-0.7523001432418823,-0.3542214632034302,0.6813254952430725,-0.6755036115646362,-0.40905383229255676,0.7944963574409485,-0.6072689294815063,-0.4425239562988281,0.17908373475074768,-0.5054329633712769,-0.287049800157547,0.5509946942329407,-0.5359832644462585,-0.37984800338745117,0.7359326481819153,-0.4943460524082184,-0.3941376805305481,0.8490853905677795,-0.44303736090660095,-0.41116952896118164,0.2177012860774994,-0.2885436415672302,-0.31207653880119324,0.5500159859657288,-0.3150550425052643,-0.3600924611091614,0.5221683979034424,-0.2558351457118988,-0.31204360723495483,0.44375547766685486,-0.2030235081911087,-0.28478848934173584,0.27679985761642456,-0.08720113337039948,-0.3424181342124939,0.5020840764045715,-0.1472519338130951,-0.3556477129459381,0.4541079103946686,-0.1225137934088707,-0.30604419112205505,0.37392210960388184,-0.09673064202070236,-0.2722499668598175
H,0.0,0.0,0.0,0.03298819065093994,-0.31943702697753906,-0.04574403911828995,0.18252602219581604,-0.5622180700302124,-0.13456235826015472,0.3865557312965393,-0.6240830421447754,-0.21738126873970032,0.5392066240310669,-0.5928696990013123,-0.2970848083496094,0.1584804207086563,-0.7060717344284058,-0.2693488895893097,0.5127184987068176,-0.7489188313484192,-0.3743675947189331,0.6844606995582581,-0.6679394841194153,-0.43026670813560486,0.8013386726379395,-0.5982109904289246,-0.4658021330833435,0.16967786848545074,-0.4864082336425781,-0.30051952600479126,0.5419521331787109,-0.532112181186676,-0.4019783139228821,0.7227393984794617,-0.4987492263317108,-0.418978214263916,0.8394975066184998,-0.4571097791194916,-0.43743908405303955,0.20772407948970795,-0.2683247923851013,-0.3208070695400238,0.5270063281059265,-0.32042285799980164,-0.37084218859672546,0.4704936444759369,-0.2865322530269623,-0.31677350401878357,0.37782949209213257,-0.24937090277671814,-0.2859886884689331,0.2673211097717285,-0.06772767752408981,-0.3477696478366852,0.4893823564052582,-0.16071584820747375,-0.36308807134628296,0.4298332929611206,-0.15245947241783142,-0.30969589948654175,0.34399324655532837,-0.13218046724796295,-0.2729155719280243
H,0.0,0.0,0.0,0.04077746719121933,-0.29912200570106506,-0.03926754370331764,0.18532207608222961,-0.5390446782112122,-0.1216437965631485,0.3737070858478546,-0.6149867177009583,-0.20009495317935944,0.5187252759933472,-0.6007764339447021,-0.27532151341438293,0.1604437232017517,-0.7132079601287842,-0.24588769674301147,0.5003534555435181,-0.7522194385528564,-0.3493318259716034,0.6691039800643921,-0.6826154589653015,-0.4056597352027893,0.7830399870872498,-0.6219713687896729,-0.4416101574897766,0.16913241147994995,-0.5052192807197571,-0.2794724404811859,0.5367573499679565,-0.53606778383255,-0.3809664249420166,0.7186506390571594,-0.5000789165496826,-0.40166664123535156,0.839402437210083,-0.4607674777507782,-0.42224177718162537,0.2040441632270813,-0.2935568690299988,-0.30315011739730835,0.5228513479232788,-0.3180570900440216,-0.35686561465263367,0.4634718894958496,-0.2758062481880188,-0.308723509311676,0.36946576833724976,-0.24335415661334991,-0.28131458163261414,0.25994986295700073,-0.09511183947324753,-0.33286550641059875,0.49015921354293823,-0.15510407090187073,-0.35248512029647827,0.4311749339103699,-0.137564554810524,-0.3046981990337372,0.3445570170879364,-0.12298686802387238,-0.2715514600276947
H,0.0,0.0,0.0,0.03681552782654762,-0.3053469657897949,-0.04594960808753967,0.18466809391975403,-0.5358575582504272,-0.13315141201019287,0.3840145766735077,-0.583713173866272,-0.21586737036705017,0.5348228216171265,-0.5471517443656921,-0.2955600321292877,0.16082817316055298,-0.7052221894264221,-0.25388166308403015,0.49901413917541504,-0.7503762245178223,-0.35450389981269836,0.6680589318275452,-0.6794325113296509,-0.4090983271598816,0.7840151786804199,-0.620741605758667,-0.4448845684528351,0.17253591120243073,-0.4918372333049774,-0.28480714559555054,0.5362022519111633,-0.5271373987197876,-0.3842138648033142,0.7238162755966187,-0.49711698293685913,-0.4051395058631897,0.8489806056022644,-0.46300753951072693,-0.4265895187854767,0.20995768904685974,-0.2785298526287079,-0.3057175874710083,0.5152958631515503,-0.3128771185874939,-0.3568260073661804,0.4519338607788086,-0.2769734561443329,-0.3078356683254242,0.35710012912750244,-0.24701230227947235,-0.2802705764770508,0.2675999104976654,-0.08113649487495422,-0.33344992995262146,0.4849168360233307,-0.1596440076828003,-0.3505249321460724,0.42153283953666687,-0.14933153986930847,-0.3004632294178009,0.33538511395454407,-0.13542653620243073,-0.2661537528038025
H,0.0,0.0,0.0,0.046582430601119995,-0.29989442229270935,-0.043953411281108856,0.1914440542459488,-0.525587797164917,-0.1350099891424179,0.38030916452407837,-0.5645571351051331,-0.22390979528427124,0.5262049436569214,-0.5282665491104126,-0.3098217248916626,0.15070807933807373,-0.7115578055381775,-0.25283077359199524,0.4932820498943329,-0.7549533247947693,-0.3642362952232361,0.6667797565460205,-0.6808177828788757,-0.42815232276916504,0.7854236960411072,-0.6189584136009216,-0.46949145197868347,0.1546889841556549,-0.5007762312889099,-0.28959786891937256,0.5219215750694275,-0.5420002341270447,-0.400690495967865,0.7120157480239868,-0.5062188506126404,-0.42793771624565125,0.8371109962463379,-0.4613162577152252,-0.4520675539970398,0.18967285752296448,-0.2873815596103668,-0.31738603115081787,0.5137882232666016,-0.311813086271286,-0.37592813372612,0.45533689856529236,-0.2636089622974396,-0.32849857211112976,0.3588348925113678,-0.22687755525112152,-0.30126020312309265,0.2484985738992691,-0.08860175311565399,-0.3526040017604828,0.4749656319618225,-0.14490824937820435,-0.3728535771369934,0.41467204689979553,-0.12417049705982208,-0.3243275582790375,0.32988879084587097,-0.1065269410610199,-0.29140976071357727
H,0.0,0.0,0.0,0.04107094928622246,-0.30609995126724243,-0.035593293607234955,0.18579062819480896,-0.5468860268592834,-0.11879242956638336,0.37719565629959106,-0.6036399602890015,-0.20072291791439056,0.5276904106140137,-0.5735238194465637,-0.2802703380584717,0.15853770077228546,-0.7117823958396912,-0.2440575808286667,0.5045760869979858,-0.7611321806907654,-0.34945833683013916,0.676060140132904,-0.6808842420578003,-0.40851670503616333,0.7917029857635498,-0.6109061241149902,-0.4460632801055908,0.16765698790550232,-0.5010742545127869,-0.28123173117637634,0.5394015908241272,-0.5354235768318176,-0.3838712275028229,0.7244446873664856,-0.4992692768573761,-0.4064924418926239,0.8457871079444885,-0.45781072974205017,-0.4280496835708618,0.20421260595321655,-0.28482356667518616,-0.30833715200424194,0.5249088406562805,-0.3246587812900543,-0.35957247018814087,0.46541541814804077,-0.2813073396682739,-0.3106364607810974,0.3714059293270111,-0.24266543984413147,-0.28284332156181335,0.2617047429084778,-0.08155906200408936,-0.34174099564552307,0.4872462749481201,-0.15768389403820038,-0.35707414150238037,0.426941454410553,-0.1472112387418747,-0.3066680431365967,0.34222710132598877,-0.13028568029403687,-0.2718883156776428
H,0.0,0.0,0.0,0.03795995935797691,-0.297395259141922,-0.044219233095645905,0.17962783575057983,-0.5263887047767639,-0.13089503347873688,0.3728874623775482,-0.5708944797515869,-0.21513983607292175,0.5210794806480408,-0.5280543565750122,-0.29516565799713135,0.1494503617286682,-0.708936870098114,-0.23722165822982788,0.48999151587486267,-0.7602452039718628,-0.3459475636482239,0.6630204916000366,-0.6869820356369019,-0.4099993407726288,0.7810467481613159,-0.6244726181030273,-0.4518219232559204,0.15656976401805878,-0.5111216306686401,-0.27103710174560547,0.5211043953895569,-0.5347120761871338,-0.3774600327014923,0.7122736573219299,-0.49334949254989624,-0.4027080535888672,0.8419099450111389,-0.453042596578598,-0.42556414008140564,0.1921871453523636,-0.30874988436698914,-0.2972441017627716,0.502321183681488,-0.3095024526119232,-0.35226261615753174,0.43595409393310547,-0.2584739029407501,-0.30373796820640564,0.3402010500431061,-0.22661735117435455,-0.275859534740448,0.25074508786201477,-0.11513164639472961,-0.3314763307571411,0.4669782221317291,-0.15489718317985535,-0.34960418939590454,0.3997872471809387,-0.129635751247406,-0.3007323741912842,0.31394121050834656,-0.11635560542345047,-0.2673828601837158
H,0.0,0.0,0.0,0.042705509811639786,-0.30896806716918945,-0.02916685678064823,0.1912195384502411,-0.5459420680999756,-0.10754203796386719,0.385109543800354,-0.6056007146835327,-0.1853465884923935,0.5297818779945374,-0.5746490955352783,-0.2594149708747864,0.15740180015563965,-0.7087113857269287,-0.22884036600589752,0.4936866760253906,-0.7622394561767578,-0.3295539617538452,0.6642352938652039,-0.6890698671340942,-0.3854861557483673,0.7797883152961731,-0.6260432600975037,-0.4213237166404724,0.17037460207939148,-0.5030688643455505,-0.2674073874950409,0.5362284779548645,-0.5287187695503235,-0.3626801669597626,0.7206892967224121,-0.49485138058662415,-0.38057762384414673,0.8451221585273743,-0.4611210823059082,-0.39983364939689636,0.20799393951892853,-0.292470246553421,-0.29654648900032043,0.5132633447647095,-0.31301334500312805,-0.3431015610694885,0.4447077810764313,-0.276328980922699,-0.2934452295303345,0.34737661480903625,-0.2522890567779541,-0.2662849724292755,0.26633259654045105,-0.0934927687048912,-0.3318464457988739,0.4804741442203522,-0.14797818660736084,-0.34398892521858215,0.41165050864219666,-0.1325368583202362,-0.2933429777622223,0.32309237122535706,-0.12248337268829346,-0.25931036472320557
H,0.0,0.0,0.0,0.0293376874178648,-0.30813172459602356,-0.05440622195601463,0.17368671298027039,-0.5551913380622864,-0.1412695348262787,0.3690483868122101,-0.610641598701477,-0.22324122488498688,0.5190706253051758,-0.5661919713020325,-0.30133309960365295,0.14858560264110565,-0.708666205406189,-0.24542959034442902,0.5027580261230469,-0.7472325563430786,-0.3492520749568939,0.6765168309211731,-0.6716002821922302,-0.40652185678482056,0.7958815693855286,-0.6054523587226868,-0.4425637423992157,0.15799129009246826,-0.49688780307769775,-0.2712147831916809,0.529552161693573,-0.5399573445320129,-0.3746737539768219,0.708629310131073,-0.5092349052429199,-0.3982464075088501,0.8224992156028748,-0.46648702025413513,-0.4191959798336029,0.19684338569641113,-0.28785353899002075,-0.2895691394805908,0.5248371362686157,-0.32938823103904724,-0.34594181180000305,0.4721487760543823,-0.29499128460884094,-0.305798202753067,0.3801799416542053,-0.2596766948699951,-0.2812231183052063,0.25910693407058716,-0.09474879503250122,-0.31528016924858093,0.49447664618492126,-0.17449486255645752,-0.3361166715621948,0.4394685924053192,-0.16722480952739716,-0.2941283881664276,0.35559409856796265,-0.1527838408946991,-0.2642405033111572
H,0.0,0.0,0.0,0.03723611682653427,-0.28877267241477966,-0.018280314281582832,0.17024603486061096,-0.5208448171615601,-0.0803481787443161,0.35000181198120117,-0.599795937538147,-0.14609560370445251,0.503359854221344,-0.5720275044441223,-0.2087293118238449,0.1617453545331955,-0.7123739719390869,-0.17273540794849396,0.4823640286922455,-0.7546995282173157,-0.26140841841697693,0.6526587605476379,-0.6948856115341187,-0.31580179929733276,0.7719669342041016,-0.6356626749038696,-0.3520018756389618,0.17144329845905304,-0.5381823182106018,-0.21523573994636536,0.5233484506607056,-0.5624327063560486,-0.29979678988456726,0.7009241580963135,-0.522956907749176,-0.3232249915599823,0.8154463171958923,-0.48848533630371094,-0.34497496485710144,0.20163914561271667,-0.3405148684978485,-0.25000131130218506,0.5096389055252075,-0.349595844745636,-0.29588842391967773,0.45310428738594055,-0.29622578620910645,-0.2510804533958435,0.36061081290245056,-0.2699525058269501,-0.2241610735654831,0.24719534814357758,-0.1408405303955078,-0.28982287645339966,0.47256210446357727,-0.19460850954055786,-0.3014755845069885,0.4198594093322754,-0.17030902206897736,-0.24961012601852417,0.34110012650489807,-0.15500900149345398,-0.21284371614456177
H,0.0,0.0,0.0,0.06302202492952347,-0.3244584798812866,-0.03507598862051964,0.1908387392759323,-0.5814961791038513,-0.1140790730714798,0.3752443194389343,-0.6349555850028992,-0.19262363016605377,0.535102903842926,-0.5713184475898743,-0.2709083557128906,0.07390538603067398,-0.753140926361084,-0.2077597975730896,0.42424219846725464,-0.7942495942115784,-0.3181089758872986,0.6189648509025574,-0.7251690626144409,-0.3907771706581116,0.7612167596817017,-0.6484975218772888,-0.43623512983322144,0.06539789587259293,-0.5452060699462891,-0.24574343860149384,0.4527743458747864,-0.5766432881355286,-0.33917030692100525,0.658948540687561,-0.5576211214065552,-0.36541733145713806,0.8047778606414795,-0.529919445514679,-0.3899632394313812,0.09294358640909195,-0.3283174932003021,-0.27940940856933594,0.45598411560058594,-0.3595353364944458,-0.32901331782341003,0.5257537364959717,-0.34449225664138794,-0.3003643751144409,0.543799102306366,-0.33051571249961853,-0.2858094871044159,0.15123483538627625,-0.12733794748783112,-0.3199789524078369,0.42371925711631775,-0.18857629597187042,-0.3256946802139282,0.44655105471611023,-0.1945480853319168,-0.28260624408721924,0.4332839846611023,-0.19829009473323822,-0.25595995783805847
H,0.0,0.0,0.0,0.059935878962278366,-0.2917664647102356,-0.05750671401619911,0.16659961640834808,-0.556183397769928,-0.1412632167339325,0.32076698541641235,-0.661056637763977,-0.2237817794084549,0.46315798163414,-0.6826069951057434,-0.30476048588752747,0.011215177364647388,-0.766642153263092,-0.20914261043071747,0.3390086889266968,-0.832259476184845,-0.33967816829681396,0.5418253540992737,-0.7812096476554871,-0.43560492992401123,0.6932215094566345,-0.7207246422767639,-0.49968525767326355,-0.0055258446373045444,-0.5799797177314758,-0.24406909942626953,0.36692216992378235,-0.6086388230323792,-0.37616270780563354,0.5902172327041626,-0.589057445526123,-0.43372422456741333,0.749847948551178,-0.5623836517333984,-0.4783105254173279,0.020148105919361115,-0.372432142496109,-0.2776617705821991,0.38139885663986206,-0.39367058873176575,-0.36703142523765564,0.39187514781951904,-0.3198111057281494,-0.35269832611083984,0.3479065001010895,-0.2683592438697815,-0.3441580832004547,0.07943779975175858,-0.17691683769226074,-0.31976038217544556,0.3622390031814575,-0.23542293906211853,-0.3676198422908783,0.3493333160877228,-0.20129014551639557,-0.3443032205104828,0.2927580177783966,-0.18064001202583313,-0.3279051184654236
H,0.0,0.0,0.0,0.06340734660625458,-0.27789193391799927,-0.044174615293741226,0.15391412377357483,-0.545466959476471,-0.11525921523571014,0.27331680059432983,-0.6658916473388672,-0.18753404915332794,0.38434699177742004,-0.7016660571098328,-0.25636595487594604,0.005265386775135994,-0.7842112183570862,-0.17084138095378876,0.3236405551433563,-0.8332624435424805,-0.2819500267505646,0.5169238448143005,-0.7825164794921875,-0.3585951030254364,0.6670569777488708,-0.7450067400932312,-0.4145328104496002,-0.013998919166624546,-0.6187934279441833,-0.2130722999572754,0.3664102256298065,-0.6320702433586121,-0.33045992255210876,0.5606676936149597,-0.6058677434921265,-0.3750183582305908,0.7063162326812744,-0.6132221817970276,-0.40964606404304504,0.0053911395370960236,-0.41347768902778625,-0.25415468215942383,0.3475086987018585,-0.40158870816230774,-0.3389887809753418,0.29478317499160767,-0.2899104356765747,-0.3136563301086426,0.21310238540172577,-0.24552279710769653,-0.2955707311630249,0.05616895109415054,-0.20644822716712952,-0.30366939306259155,0.3250536322593689,-0.23050354421138763,-0.35192546248435974,0.27595871686935425,-0.16369961202144623,-0.3237580358982086,0.19105079770088196,-0.1408204436302185,-0.30223971605300903
H,0.0,0.0,0.0,0.049474965780973434,-0.2845515012741089,-0.04830138385295868,0.1256275624036789,-0.5410538911819458,-0.1289408653974533,0.2535114288330078,-0.6518260836601257,-0.21174213290214539,0.36616015434265137,-0.6752135157585144,-0.29343053698539734,-0.05296400934457779,-0.7703108191490173,-0.1807461529970169,0.24285487830638885,-0.8464078903198242,-0.31004348397254944,0.43811342120170593,-0.8275959491729736,-0.40683284401893616,0.5894209146499634,-0.807826042175293,-0.4753800332546234,-0.06811480224132538,-0.5990563631057739,-0.22724634408950806,0.280333936214447,-0.6490959525108337,-0.36670345067977905,0.4930054545402527,-0.6537333726882935,-0.43108469247817993,0.6544692516326904,-0.6693472862243652,-0.47637131810188293,-0.03783685341477394,-0.39573025703430176,-0.2724897861480713,0.3099920451641083,-0.4293256402015686,-0.3723028600215912,0.2844294309616089,-0.3166285455226898,-0.35469508171081543,0.2136136144399643,-0.25402718782424927,-0.3396525979042053,0.023489557206630707,-0.19971753656864166,-0.3264554738998413,0.31207332015037537,-0.24440112709999084,-0.38543179631233215,0.2835739254951477,-0.1804717481136322,-0.3602197766304016,0.2086515873670578,-0.15163595974445343,-0.3385774791240692
H,0.0,0.0,0.0,0.039321381598711014,-0.286933571100235,-0.04338983818888664,0.10439255833625793,-0.5618445873260498,-0.1163536012172699,0.20645558834075928,-0.6911882162094116,-0.19241754710674286,0.30733561515808105,-0.7340629696846008,-0.2645927965641022,-0.07073526829481125,-0.7658021450042725,-0.1608099341392517,0.2564089894294739,-0.8627173900604248,-0.29018938541412354,0.4609626531600952,-0.8254797458648682,-0.3797453045845032,0.6055695414543152,-0.7957923412322998,-0.43834388256073,-0.07658162713050842,-0.585015058517456,-0.20800693333148956,0.3085279166698456,-0.6642284989356995,-0.34365567564964294,0.5049936175346375,-0.6442819833755493,-0.3960910737514496,0.6426152586936951,-0.6666845679283142,-0.4286499619483948,-0.03431842103600502,-0.3785094618797302,-0.2557293176651001,0.3302980065345764,-0.43056079745292664,-0.35247188806533813,0.2953259348869324,-0.3179415166378021,-0.33130988478660583,0.21473756432533264,-0.26376888155937195,-0.31014159321784973,0.03417038172483444,-0.1830795407295227,-0.3117527961730957,0.3271062970161438,-0.26045745611190796,-0.3596458435058594,0.2917245328426361,-0.19977286458015442,-0.3281492590904236,0.20945169031620026,-0.16716299951076508,-0.3016776740550995
H,0.0,0.0,0.0,0.0392647348344326,-0.2833293676376343,-0.061104875057935715,0.09452181309461594,-0.5588687658309937,-0.14860345423221588,0.18059396743774414,-0.6918361783027649,-0.2327047884464264,0.27296727895736694,-0.74831223487854,-0.31471946835517883,-0.07444741576910019,-0.7644549608230591,-0.21308714151382446,0.26314201951026917,-0.847461462020874,-0.3513616919517517,0.4670298993587494,-0.820327639579773,-0.4447499215602875,0.6123723983764648,-0.7905694246292114,-0.5062193870544434,-0.08818046003580093,-0.5739994645118713,-0.25303778052330017,0.30570530891418457,-0.647486686706543,-0.39903900027275085,0.5172913670539856,-0.6280159950256348,-0.45275700092315674,0.6665517091751099,-0.6366335153579712,-0.48620352149009705,-0.0496542826294899,-0.36091452836990356,-0.2914568781852722,0.32735955715179443,-0.416950523853302,-0.39350971579551697,0.2977847456932068,-0.3117615580558777,-0.3677164912223816,0.21479684114456177,-0.2521073818206787,-0.34473589062690735,0.018255038186907768,-0.16207100450992584,-0.33894357085227966,0.3239726126194,-0.23610249161720276,-0.39498773217201233,0.29556044936180115,-0.18119798600673676,-0.3628807067871094,0.21360807120800018,-0.1470697969198227,-0.33525151014328003
